AGE,Range,ID,Cliente,Estado,opco_lico,Helpdesk,Titulo,categoria1,categoria2,categoria3,categoria4,categoria5,categoria6,Fecha de Creación,esta_com_a_v30
51,>45 y <=60,3670849,LAR.GPC General Paz,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247653493,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
51,>45 y <=60,3671308,LAR.SA2 Shopping Alto Avellaneda,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247763648,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-09 00:00:00,
50,>45 y <=60,3671365,LAR.SIS San Isidro,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247368219,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-10 00:00:00,
50,>45 y <=60,3671366,LAR.SIS San Isidro,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247368197,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-10 00:00:00,
50,>45 y <=60,3671378,LAR.SIS San Isidro,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247368198,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-10 00:00:00,
50,>45 y <=60,3671379,LAR.SIS San Isidro,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247368209,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-10 00:00:00,
50,>45 y <=60,3671383,LAR.SIS San Isidro,NOVO,OPCO,REST-IMNCR,NGK_85 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247660344,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-10 00:00:00,
50,>45 y <=60,3671921,LAR.SJU San Justo,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247776288,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-10 00:00:00,
50,>45 y <=60,3671970,LAR.PBR Paso del Bosque,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247668331,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-10 00:00:00,
50,>45 y <=60,3673635,LAR.PJC Paseo del Jockey Cordoba,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247656510,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-10 00:00:00,
50,>45 y <=60,3673783,LAR.PLS Plaza Liniers Shopping,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247813435,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-10 00:00:00,
50,>45 y <=60,3673787,LAR.PLS Plaza Liniers Shopping,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247810620,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-10 00:00:00,
49,>45 y <=60,3676059,LAR.RCV Village Recoleta,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247817146,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-11 00:00:00,
49,>45 y <=60,3676100,LAR.SMZ San Martin Mendoza,NOVO,LICO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247843682,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-11 00:00:00,
49,>45 y <=60,3676108,LAR.SMZ San Martin Mendoza,NOVO,LICO,REST-IMNCR,NGK_85 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247843714,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-11 00:00:00,
48,>45 y <=60,3676116,LAR.SMZ San Martin Mendoza,NOVO,LICO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247843766,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-12 00:00:00,
48,>45 y <=60,3676119,LAR.SMZ San Martin Mendoza,NOVO,LICO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247843851,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-12 00:00:00,
48,>45 y <=60,3676121,LAR.SMZ San Martin Mendoza,NOVO,LICO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247843903,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-12 00:00:00,
48,>45 y <=60,3676123,LAR.SMZ San Martin Mendoza,NOVO,LICO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247844211,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-12 00:00:00,
48,>45 y <=60,3676175,"LAR.CFR Junin 385, Rosario",NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247862263,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-12 00:00:00,
48,>45 y <=60,3677425,LAR.LIC Fray Luis Beltran y Cardeñosa,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247869069,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-12 00:00:00,
48,>45 y <=60,3677430,LAR.AL8 San Fernando,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247816402,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-12 00:00:00,
47,>45 y <=60,3678084,LAR.SJS San Justo Shopping,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247660702,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-13 00:00:00,
47,>45 y <=60,3678126,LAR.VIR Village Cinemas Rosario,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247792058,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-13 00:00:00,
47,>45 y <=60,3678206,LAR.OLI Olivos,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247673036,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-13 00:00:00,
47,>45 y <=60,3678219,LAR.OLI Olivos,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247643875,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-13 00:00:00,
47,>45 y <=60,3678244,LAR.BAS Bulevard Adrogue Shopping,NOVO,OPCO,REST-IMNCR,NGK_85 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247662327,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-13 00:00:00,
47,>45 y <=60,3678304,LAR.BAS Bulevard Adrogue Shopping,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247661637,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-13 00:00:00,
47,>45 y <=60,3678349,LAR.DOT Shopping DOT,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247661229,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-13 00:00:00,
47,>45 y <=60,3678563,LAR.DIC DINO Cordoba,NOVO,OPCO,REST-IMNCR,NGK_84 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247657144,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-13 00:00:00,
47,>45 y <=60,3679371,LAR.SA2 Shopping Alto Avellaneda,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247928361,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-13 00:00:00,
47,>45 y <=60,3679667,LAR.SFW San Fernando Wallmart,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247653258,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-13 00:00:00,
47,>45 y <=60,3679741,LAR.SJU San Justo,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247650429,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-13 00:00:00,
47,>45 y <=60,3680169,LAR.NOR Ruta 27 y Nordelta,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247650876,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-13 00:00:00,
47,>45 y <=60,3680179,LAR.NOR Ruta 27 y Nordelta,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247650964,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-13 00:00:00,
46,>45 y <=60,3681287,LAR.TRU Trust,NOVO,OPCO,REST-IMNCR,NGK_88 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247967767,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-14 00:00:00,
46,>45 y <=60,3681437,LAR.SFW San Fernando Wallmart,NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247968136,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-14 00:00:00,
46,>45 y <=60,3681464,LAR.SFW San Fernando Wallmart,NOVO,OPCO,REST-IMNCR,NGK_83 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247967465,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-14 00:00:00,
46,>45 y <=60,3683309,LAR.R4C Granaderos 200,NOVO,OPCO,REST-IMNCR,NGK_82 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247972888,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-14 00:00:00,
46,>45 y <=60,3683326,LAR.R4C Granaderos 200,NOVO,OPCO,REST-IMNCR,NGK_81 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247972832,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-14 00:00:00,
46,>45 y <=60,3683515,"LAR.CFR Junin 385, Rosario",NOVO,OPCO,REST-IMNCR,NGK_80 - NGK - REPOSITORIO DE IMAGENES - ARCHIVOS - DESACTUALIZADOS - SLM - 247985015,RESTAURANT,SOFTWARE,NGK,IMAGENES FALTANTES/INCORRECTAS,,,2023-03-14 00:00:00,
24,>15 y <=30,3742105,LAR.EZE Ezeiza,ABERTO,OPCO,REST-IT-ARGENTINA,EZE - NO IMPRIME IMPRESORA GERENCIA,RESTAURANT,HARDWARE,Impresora Gerencia,SIN CONEXION,,,2023-04-05 00:00:00,
24,>15 y <=30,3744442,LAR.BAL Villa Ballester,ABERTO,OPCO,REST-IT-ARGENTINA,BAL- NO TOMA HUELLA LECTOR BIOMETRICO POS 22,RESTAURANT,HARDWARE,LECTOR BIOMÉTRICO,NO LEE HUELLA,,,2023-04-05 00:00:00,
26,>15 y <=30,3737803,LAR.LIS Libertad Salta,EM ESPERA,LICO,REST-IT-ARGENTINA,POS_28 - POS - PIN PAD - COMUNICACION - FALLA - FLMG - 248868871,RESTAURANT,HARDWARE,PINPAD,SIN COMUNICACION,,,2023-04-03 00:00:00,
26,>15 y <=30,3737298,LAR.MAD Puerto Madero,EM ESPERA,OPCO,REST-IT-ARGENTINA,MAD - FICHADOR LIBERADO - FICHAN EN CUALQUIER HORARIO,RESTAURANT,HARDWARE,Reloj Fichador,NO CATEGORIZADO,,,2023-04-03 00:00:00,
28,>15 y <=30,3730371,LAR.SIC San Isidro Club,EM ESPERA,OPCO,REST-IT-ARGENTINA,SIC - POS SE TILDAN/TARDAN DEMASIADO EN REALIZAR CIERRE DE DÍA,RESTAURANT,SOFTWARE,NEWPOS,NO CATEGORIZADO,,,2023-04-01 00:00:00,
29,>15 y <=30,3728331,"LAR.MO2 Av. Victorica y Marmol, Moreno",EM ESPERA,LICO,REST-IT-ARGENTINA,MO2 - CAMBIO DE CODIGO A BIOMETRICO,RESTAURANT,SOFTWARE,NEWPOS,PROBLEMAS CON HUELLAS – BIOMÉTRICO,,,2023-03-31 00:00:00,
25,>15 y <=30,3740431,LAR.DEV Devoto,ABERTO,OPCO,REST-IT-ARGENTINA,DEV - HUELLA Y CODIGO TRAE A OTRO GERENTE EN LA POS,RESTAURANT,SOFTWARE,NEWPOS,PROBLEMAS CON HUELLAS – BIOMÉTRICO,,,2023-04-04 00:00:00,
24,>15 y <=30,3744883,LAR.SMZ San Martin Mendoza,EM ESPERA,LICO,REST-IT-ARGENTINA,SMZ - CAMBIO DE HUELLA A CLAVE ALFANUMERICA EN POS20,RESTAURANT,SOFTWARE,NEWPOS,PROBLEMAS CON HUELLAS – BIOMÉTRICO,,,2023-04-05 00:00:00,
23,>15 y <=30,3745684,LAR.SF3 Santa Fe y Pueyrredon,ABERTO,OPCO,REST-IT-ARGENTINA,SF3 - SOLICITA EMULACION DE HUELLAS EN TODAS LAS POS,RESTAURANT,SOFTWARE,NEWPOS,SOLICITUD DE EMULACION TARJETA GERENTE,,,2023-04-06 00:00:00,
29,>15 y <=30,3728054,LAR.CCR Cordoba y Caferata Rosario,ABERTO,OPCO,REST-IT-ARGENTINA,CCR TODAS LAS POS SIN IMAGENES,RESTAURANT,SOFTWARE,NEWPOS,TECLAS SIN IMAGENES,,,2023-03-31 00:00:00,
26,>15 y <=30,3736747,LAR.TIG Tigre,ABERTO,OPCO,REST-IT-ARGENTINA,TIG- INVGATE NO PERMITE ABRIR PLANILLA EXCEL,RESTAURANT,SOFTWARE,Office,EXCEL,ARCHIVO DAÑADO/BLOQUEADO,,2023-04-03 00:00:00,
26,>15 y <=30,3735979,LAR.HY2 Banfield 2,EM ESPERA,OPCO,REST-IT-ARGENTINA,HY2-NO IMPRIME CORREOS,RESTAURANT,SOFTWARE,Pc Gerencia,PROBLEMAS CON NAVEGADORES / ACCESOS,,,2023-04-03 00:00:00,
24,>15 y <=30,3743621,LAR.SA2 Shopping Alto Avellaneda,PENDENTE,OPCO,REST-IT-ARGENTINA,SA2 - NO PUEDE REALIZAR ENVÍOS DE MENSAJES - MICROSOFT TEAMS,RESTAURANT,SOFTWARE,Pc Gerencia,PROBLEMAS CON NAVEGADORES / ACCESOS,,,2023-04-05 00:00:00,
25,>15 y <=30,3740254,LAR.TO2 Tortugas Open Mall 2,EM ESPERA,LICO,REST-IT-ARGENTINA,TO2 - POS20 - PINPAD NO PROCESA COBRO,RESTAURANT,SOFTWARE,PINPAD,NO PROCESA COBRO,,,2023-04-04 00:00:00,
27,>15 y <=30,3734635,LAR.UN3 Unicenter 3 (Patio De Comidas),ABERTO,OPCO,REST-IT-ARGENTINA,UN3 - NGK 89 NO PASA TARJETA,RESTAURANT,SOFTWARE,TARJETA DE CREDITO,NO COBRA DEBITO/CREDITO,,,2023-04-02 00:00:00,
24,>15 y <=30,3744759,LAR.CPY Scalabrini Ortiz y Paraguay,ABERTO,OPCO,REST-IT-ARGENTINA,ERROR DLV,RESTAURANT,SOFTWARE,TILES,MC DELIVERY,ERROR DE APLICACIÓN,,2023-04-05 00:00:00,
37,>30 y <=45,3709685,LAR.RES Resistencia,EM ESPERA,LICO,REST-IT-ARGENTINA,RES - ERROR EN REPORTES MENSUALES 2022,RESTAURANT,SOFTWARE,MODULO VISUAL,PROYECCION MENSUAL,ERROR AL CARGAR DATOS,,2023-03-23 00:00:00,
43,>30 y <=45,3692132,"LAR.SSZ Avenida San Martín 1202, Mendoza",ABERTO,LICO,REST-IT-ARGENTINA,SSZ - SOLICITUD DE CODIGO A HUELLA,RESTAURANT,SOFTWARE,NEWPOS,NO ABRE MENU GERENTE,,,2023-03-17 00:00:00,
42,>30 y <=45,3694411,LAR.PNM Bunge entre Av. Libertador y Marco Polo,ABERTO,OPCO,REST-IT-ARGENTINA,PNM - POS NO TOMAN NINGUN CODIGO PARA INGRESAR A MENU GERENTE,RESTAURANT,SOFTWARE,NEWPOS,PROBLEMAS CON HUELLAS – BIOMÉTRICO,,,2023-03-18 00:00:00,
37,>30 y <=45,3708433,LAR.LIM Lima y Chile,ABERTO,OPCO,REST-IT-ARGENTINA,LIM - REPORTE R2P NO COINCIDE,RESTAURANT,SOFTWARE,NEWPOS,REPORTES FALTANTES/INCOMPLETOS,,,2023-03-23 00:00:00,
33,>30 y <=45,3717132,LAR.BER Berazategui,ABERTO,OPCO,REST-IT-ARGENTINA,BER - EMPLEADOS PUEDEN FICHAR SIN AUTORIZACION,RESTAURANT,SOFTWARE,RELOJ BIOMETRICO,NO CATEGORIZADO,,,2023-03-27 00:00:00,
37,>30 y <=45,3707668,"LAR.JN2 Av. Jose Ignacio Rozas 806, San Juan",PENDENTE,LICO,REST-IT-ARGENTINA,JN2- NO SALEN EMPLEADOS EN SCHDULE,RESTAURANT,SOFTWARE,Schedule,HORARIOS,NO PUEDEN ASIGNAR HORARIOS A EMPLEADOS,,2023-03-23 00:00:00,
53,>45 y <=60,3663543,LAR.MER Merlo,ABERTO,OPCO,REST-IT-ARGENTINA,"MER - OAT DE SIDE 1, TENGA LA INFORMACIÓN DE ORB DE CLIENTE N° 2",RESTAURANT,HARDWARE,MONITOR OAT/EXPEDITOR,SIN IMAGEN,,,2023-03-07 00:00:00,
24,>15 y <=30,3743339,SMC SHOPPING MACAE - OPCO - N - B,ABERTO,OPCO,REST-IT-ARGENTINA-BACKOFFICE,IMPRESSORA DE ETIQUETAS,RESTAURANTE BRASIL,HARDWARE,IMPRESSORA DE ETIQUETAS,NÃO IMPRIME,,,2023-04-05 00:00:00,MR4.2.5 
23,>15 y <=30,3745153,LCL.VVA Vicente Valdés,ABERTO,OPCO,REST-IT-CHILE,VVA - GAVETA POS 76 NO ABRE.,RESTAURANT,HARDWARE,Gaveta,EQUIPO DAÑADO,,,2023-04-06 00:00:00,
28,>15 y <=30,3731103,LCL.TAL Talca,EM ESPERA,OPCO,REST-IT-CHILE,TAL SE SOLICITA 2 CARGADORES PARA PINPAD INALAMBRICA,RESTAURANT,HARDWARE,PINPAD,CABLES DAÑADOS - FALTANTES,,,2023-04-01 00:00:00,
26,>15 y <=30,3736189,LCL.PZI Plaza Italia,ABERTO,OPCO,REST-IT-CHILE,PZI - POS2 PANTALLA FALLANDO,RESTAURANT,HARDWARE,Pos,PANTALLA DESCALIBRADA,,,2023-04-03 00:00:00,
25,>15 y <=30,3739411,LCL.SBA La Serena Balmaceda,EM ESPERA,OPCO,REST-IT-CHILE,SBA - POS71 TOMADORA CON CABEZAL ROTO,RESTAURANT,HARDWARE,TABLETS TOMADORAS,EQUIPO DAÑADO,,,2023-04-04 00:00:00,
23,>15 y <=30,3745146,LCL.PFV Pedro Fontova,ABERTO,OPCO,REST-IT-CHILE,PFV - NGK 24 NO REALIZA CIERRE DE DIA,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX INVENTARIO,CIERRE DE DIA,,2023-04-06 00:00:00,
29,>15 y <=30,3728615,LCL.MVE Mall Plaza Vespucio Exterior,ABERTO,OPCO,REST-IT-CHILE,MVE - ORB - SONIDO EN LA PANTALLA,RESTAURANT,SOFTWARE,Monitor Orb,NO CATEGORIZADO,,,2023-03-31 00:00:00,
25,>15 y <=30,3740448,LCL.VI2 San Martin,ABERTO,LICO,REST-IT-CHILE,VI2 - RUT INCORRECTO EN MENU GERENTE,RESTAURANT,SOFTWARE,NEWPOS,NO ABRE MENU GERENTE,,,2023-04-04 00:00:00,
29,>15 y <=30,3727614,LCL.PFV Pedro Fontova,EM ESPERA,OPCO,REST-IT-CHILE,PFV - NGK 24 NO INICIA WINDOWS,RESTAURANT,SOFTWARE,NGK,ERROR EN CIERRE DE DIA,,,2023-03-31 00:00:00,
24,>15 y <=30,3742310,LCL.ECT Estacion Central,ABERTO,OPCO,REST-IT-CHILE,ECT - PC GERENCIA - ESCRITORIO SIN ICONOS,RESTAURANT,SOFTWARE,Pc Gerencia,NO CATEGORIZADO,,,2023-04-05 00:00:00,
26,>15 y <=30,3736162,LCL.PZI Plaza Italia,ABERTO,OPCO,REST-IT-CHILE,PZI - EMPLEADOS NO PUEDEN FICHAR,RESTAURANT,SOFTWARE,RELOJ BIOMETRICO,HUELLA INHABILITADA,,,2023-04-03 00:00:00,
23,>15 y <=30,3744994,LCL.REN Reñaca,ABERTO,LICO,REST-IT-CHILE,REN - TABLET 80 NO INICIA HORA DIFIERE A LA DE WAYSTATION,RESTAURANT,SOFTWARE,TABLETS TOMADORAS,NO INICIA NEWPOS,,,2023-04-06 00:00:00,
33,>30 y <=45,3716034,LCL.GVE General Velasquez,ABERTO,OPCO,REST-IT-CHILE,GVE - CHROME - ERROR EN TIPOGRAFÍA Y LETRAS 26/3,RESTAURANT,SOFTWARE,EXPLORADOR INTERNET,NO CATEGORIZADO,,,2023-03-27 00:00:00,
31,>30 y <=45,3722338,LCL.IQI Iquique,EM ESPERA,OPCO,REST-IT-CHILE,IQI - NGK20 - NO INICIA,RESTAURANT,SOFTWARE,NGK,NO INICIA NEWPOS,,,2023-03-29 00:00:00,
53,>45 y <=60,3664356,LCL.AN5 Antofagasta 5,ABERTO,OPCO,REST-IT-CHILE,AN5 - AMIPASS,RESTAURANT,SOFTWARE,ECOMMERCE,LOCAL NO APARECE EN MAPA,,,2023-03-07 00:00:00,
46,>45 y <=60,3682030,LCL.ROT Rotonda Atenas,ABERTO,OPCO,REST-IT-CHILE,ROT - POS3 Y 1 QR FPAY,RESTAURANT,SOFTWARE,MERCADO PAGO,NO COBRA,,,2023-03-14 00:00:00,
50,>45 y <=60,3672290,LCL.PZI Plaza Italia,ABERTO,OPCO,REST-IT-CHILE,PZI  -  NGK 28  - PANTALLA EN NEGRO,RESTAURANT,SOFTWARE,NGK,NO INICIA NEWPOS,,,2023-03-10 00:00:00,
29,>15 y <=30,3728367,LCO.CSA Ciudad Salitre,ABERTO,OPCO,REST-IT-COLOMBIA,CSA - FACTURACIÓN ELECTRÓNICA NO PUEDE IMPRIMIR FACTURA,RESTAURANT,SOFTWARE,FACTURACIÓN ELECTRÓNICA,NO PUEDE IMPRIMIR FACTURA,,,2023-03-31 00:00:00,
29,>15 y <=30,3728911,LCO.CPE Circunvalar Pereira,ABERTO,OPCO,REST-IT-COLOMBIA,CPE - POS01-IP81  FACTURACIÓN ELECTRÓNICA   NO PUEDE IMPRIMIR FACTURA,RESTAURANT,SOFTWARE,FACTURACIÓN ELECTRÓNICA,NO PUEDE IMPRIMIR FACTURA,,,2023-03-31 00:00:00,
28,>15 y <=30,3732864,LCO.FUN Fundadores,ABERTO,OPCO,REST-IT-COLOMBIA,FUN - POS02-IP82/POS90-IP83  FACTURACIÓN ELECTRÓNICA    NO PUEDE IMPRIMIR FACTURA‎,RESTAURANT,SOFTWARE,FACTURACIÓN ELECTRÓNICA,NO PUEDE IMPRIMIR FACTURA,,,2023-04-01 00:00:00,
28,>15 y <=30,3733003,LCO.ARI Avenida del Rio,ABERTO,OPCO,REST-IT-COLOMBIA,ARI - POS02-IP82 FACTURACIÓN ELECTRÓNICA    NO PUEDE IMPRIMIR FACTURA‎,RESTAURANT,SOFTWARE,FACTURACIÓN ELECTRÓNICA,NO PUEDE IMPRIMIR FACTURA,,,2023-04-01 00:00:00,
27,>15 y <=30,3734257,LCO.COL Colina,ABERTO,OPCO,REST-IT-COLOMBIA,COL  -   POS76-IP95 FACTURACIÓN ELECTRÓNICA    NO PUEDE IMPRIMIR FACTURA‎,RESTAURANT,SOFTWARE,FACTURACIÓN ELECTRÓNICA,NO PUEDE IMPRIMIR FACTURA,,,2023-04-02 00:00:00,
25,>15 y <=30,3740544,LCO.MON Monteria,EM ESPERA,OPCO,REST-IT-COLOMBIA,MON - POS02-IP82 FACTURACIÓN ELECTRÓNICA    NO PUEDE IMPRIMIR FACTURA,RESTAURANT,SOFTWARE,FACTURACIÓN ELECTRÓNICA,NO PUEDE IMPRIMIR FACTURA,,,2023-04-04 00:00:00,
26,>15 y <=30,3736745,LCO.ATL Atlantis,EM ESPERA,,REST-IT-COLOMBIA,ATL - FLEX INVENTARIO CONTEO DE INVENTARIO‎,RESTAURANT,SOFTWARE,FLEX BACKOFFICE,FLEX INVENTARIO,CONTEO DE INVENTARIO,,2023-04-03 00:00:00,
